State,state_ansi,Year,commodity,total_production,unit,short_desc,load_time,source_file,source
MINNESOTA,27,1988,Milk,10413000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSISSIPPI,28,1988,Milk,794000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSOURI,29,1988,Milk,3000000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MONTANA,30,1988,Milk,352000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEBRASKA,31,1988,Milk,1364000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEVADA,32,1988,Milk,278000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW HAMPSHIRE,33,1988,Milk,304000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW JERSEY,34,1988,Milk,396000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW MEXICO,35,1988,Milk,1099000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW YORK,36,1988,Milk,11444000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH CAROLINA,37,1988,Milk,1555000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH DAKOTA,38,1988,Milk,1062000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OHIO,39,1988,Milk,4785000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OKLAHOMA,40,1988,Milk,1180000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OREGON,41,1988,Milk,1503000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
PENNSYLVANIA,42,1988,Milk,10204000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
RHODE ISLAND,44,1988,Milk,39000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH CAROLINA,45,1988,Milk,477000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH DAKOTA,46,1988,Milk,1747000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TENNESSEE,47,1988,Milk,2137000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TEXAS,48,1988,Milk,4874000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
UTAH,49,1988,Milk,1167000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
VERMONT,50,1988,Milk,2389000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
VIRGINIA,51,1988,Milk,2013000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WASHINGTON,53,1988,Milk,3966000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WEST VIRGINIA,54,1988,Milk,301000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WISCONSIN,55,1988,Milk,25000000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WYOMING,56,1988,Milk,125000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CALIFORNIA,6,1989,Cheese,608088000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IDAHO,16,1989,Cheese,160648000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ILLINOIS,17,1989,Cheese,115090000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
INDIANA,18,1989,Cheese,27183000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IOWA,19,1989,Cheese,256091000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KANSAS,20,1989,Cheese,46988000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KENTUCKY,21,1989,Cheese,31373000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MICHIGAN,26,1989,Cheese,73673000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MINNESOTA,27,1989,Cheese,610843000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSISSIPPI,28,1989,Cheese,8808000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSOURI,29,1989,Cheese,191757000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEBRASKA,31,1989,Cheese,112959000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW JERSEY,34,1989,Cheese,44404000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW YORK,36,1989,Cheese,500172000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH DAKOTA,38,1989,Cheese,40017000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OHIO,39,1989,Cheese,92137000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OREGON,41,1989,Cheese,34810000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
PENNSYLVANIA,42,1989,Cheese,220564000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH DAKOTA,46,1989,Cheese,148849000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TENNESSEE,47,1989,Cheese,13202000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
UTAH,49,1989,Cheese,65042000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
VERMONT,50,1989,Cheese,108371000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WASHINGTON,53,1989,Cheese,67630000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WISCONSIN,55,1989,Cheese,1847455000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ALABAMA,1,1989,Honey,820000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ARIZONA,4,1989,Honey,3510000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ARKANSAS,5,1989,Honey,2074000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CALIFORNIA,6,1989,Honey,21080000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
COLORADO,8,1989,Honey,3300000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CONNECTICUT,9,1989,Honey,80000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
DELAWARE,10,1989,Honey,10000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
FLORIDA,12,1989,Honey,15000000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
GEORGIA,13,1989,Honey,3132000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
HAWAII,15,1989,Honey,1215000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IDAHO,16,1989,Honey,7560000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ILLINOIS,17,1989,Honey,1102000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
INDIANA,18,1989,Honey,980000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IOWA,19,1989,Honey,6030000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KANSAS,20,1989,Honey,1702000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KENTUCKY,21,1989,Honey,348000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
LOUISIANA,22,1989,Honey,2975000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MAINE,23,1989,Honey,408000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MARYLAND,24,1989,Honey,144000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MASSACHUSETTS,25,1989,Honey,184000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MICHIGAN,26,1989,Honey,7140000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MINNESOTA,27,1989,Honey,15180000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSISSIPPI,28,1989,Honey,792000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSOURI,29,1989,Honey,2046000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MONTANA,30,1989,Honey,6300000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEBRASKA,31,1989,Honey,7378000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEVADA,32,1989,Honey,810000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW HAMPSHIRE,33,1989,Honey,35000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW JERSEY,34,1989,Honey,575000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW MEXICO,35,1989,Honey,1150000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW YORK,36,1989,Honey,5546000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH CAROLINA,37,1989,Honey,950000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH DAKOTA,38,1989,Honey,17360000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OHIO,39,1989,Honey,1060000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OKLAHOMA,40,1989,Honey,585000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OREGON,41,1989,Honey,2457000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
PENNSYLVANIA,42,1989,Honey,1599000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
RHODE ISLAND,44,1989,Honey,39000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH CAROLINA,45,1989,Honey,285000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH DAKOTA,46,1989,Honey,11515000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TENNESSEE,47,1989,Honey,625000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TEXAS,48,1989,Honey,7840000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
UTAH,49,1989,Honey,2068000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
VERMONT,50,1989,Honey,366000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
VIRGINIA,51,1989,Honey,460000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WASHINGTON,53,1989,Honey,3220000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WEST VIRGINIA,54,1989,Honey,1408000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WISCONSIN,55,1989,Honey,7992000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WYOMING,56,1989,Honey,1927000.0,LB,"HONEY - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ALABAMA,1,1989,Milk,527000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ALASKA,2,1989,Milk,23300000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ARIZONA,4,1989,Milk,1525000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ARKANSAS,5,1989,Milk,794000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CALIFORNIA,6,1989,Milk,19420000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
COLORADO,8,1989,Milk,1277000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CONNECTICUT,9,1989,Milk,524000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
DELAWARE,10,1989,Milk,127600000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
FLORIDA,12,1989,Milk,2447000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
GEORGIA,13,1989,Milk,1303000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
HAWAII,15,1989,Milk,154000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IDAHO,16,1989,Milk,2669000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ILLINOIS,17,1989,Milk,2650000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
INDIANA,18,1989,Milk,2229000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IOWA,19,1989,Milk,4202000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KANSAS,20,1989,Milk,1256000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KENTUCKY,21,1989,Milk,2265000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
LOUISIANA,22,1989,Milk,950000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MAINE,23,1989,Milk,609000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MARYLAND,24,1989,Milk,1377000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MASSACHUSETTS,25,1989,Milk,448000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MICHIGAN,26,1989,Milk,5152000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MINNESOTA,27,1989,Milk,10109000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSISSIPPI,28,1989,Milk,767000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSOURI,29,1989,Milk,2975000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MONTANA,30,1989,Milk,327000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEBRASKA,31,1989,Milk,1360000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEVADA,32,1989,Milk,295000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW HAMPSHIRE,33,1989,Milk,292000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW JERSEY,34,1989,Milk,364000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW MEXICO,35,1989,Milk,1243000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW YORK,36,1989,Milk,11071000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH CAROLINA,37,1989,Milk,1531000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH DAKOTA,38,1989,Milk,1030000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OHIO,39,1989,Milk,4535000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OKLAHOMA,40,1989,Milk,1232000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OREGON,41,1989,Milk,1509000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
PENNSYLVANIA,42,1989,Milk,9998000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
RHODE ISLAND,44,1989,Milk,34000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH CAROLINA,45,1989,Milk,462000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH DAKOTA,46,1989,Milk,1724000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TENNESSEE,47,1989,Milk,2040000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
